,id_arr,coord_x,coord_y
5244,1129.0,800100.8125223368,961153.8750266731
5245,1129.0,800320.6874106713,961304.3123898432
5246,1130.0,800286.1251438372,962076.1251506731
5247,1130.0,800478.3750874214,962237.6251557618
5248,1131.0,800461.87512042,961880.4998857602
5249,1131.0,800873.9999523386,962219.312528342
5250,1132.0,800192.8123383373,965287.1876261756
5251,1132.0,800195.8749962524,965257.1250222623
5252,1132.0,800276.6248347536,965087.1250341758
5253,1132.0,800347.8750203364,964967.3749455959
5254,1133.0,798537.625031922,968246.8126124293
5255,1133.0,798623.1875248365,968206.6250287592
5256,1134.0,798328.312458422,968006.3751011789
5257,1134.0,798453.6248718388,967940.8125682622
5258,1134.0,798639.6874918379,967864.8750560954
5259,1135.0,798106.6249096692,966242.5000200123
5260,1135.0,798115.8125553355,965919.3123461753
5261,1135.0,798110.8749011718,965586.6250194237
5262,1136.0,797803.8125231713,965494.6248753443
5263,1136.0,797783.124900505,965867.312450178
5264,1137.0,795895.6250665858,965029.1251501739
5265,1137.0,796314.1875496693,965202.5001315102
5266,1138.0,795351.6875061691,964138.9999619275
5267,1138.0,795327.124891255,963815.3749530092
5268,1139.0,796228.8123923354,963887.3751370907
5269,1139.0,796531.3124435022,964114.50001093
5270,1139.0,796723.8750505038,964286.874994263
5271,1139.0,796932.8126247525,964493.1249098405
5272,1140.0,798465.3125125021,960608.1874697581
5273,1140.0,798465.1251769215,960391.3125754297
5274,1140.0,798462.3748543374,960316.1873975918
5275,1141.0,798643.6251480021,960630.1874257624
5276,1141.0,798597.1249129213,961303.5000555068
5277,1141.0,798556.6249939203,961656.3126700968
5278,1141.0,798516.6250739209,962407.1251448467
5279,1141.0,798522.375062421,962834.81260968
5280,1141.0,798634.6248379201,963552.1874872595
5281,1142.0,802073.6875135861,959473.6251063421
5282,1142.0,802183.1249587536,959247.6249021739
5283,1143.0,799479.1251174212,959773.3751630113
5284,1143.0,799479.1251174212,959773.3751630113
5285,1143.0,799633.375137005,959653.375074923
5286,1144.0,799656.8124260865,959340.3123808429
5287,1144.0,799517.0000416711,959472.8747797608
5288,1144.0,799353.1873771697,959598.6248563454
5289,1145.0,794909.6874059215,963157.3749566749
5290,1145.0,794931.8126897551,963497.3125970066
5291,1146.0,794553.6874617524,967542.5000446737
5292,1146.0,794647.1876028366,967465.8748698458
5293,1147.0,794349.6875416711,966633.3125585914
5294,1147.0,794450.8123394214,966452.3749283403
5295,1147.0,794555.8124575056,966312.8125434294
5296,1147.0,794760.3750405051,966063.5000499263
5297,1148.0,794965.1249590889,967020.625104174
5298,1148.0,794728.0001052544,967143.3751867637
5299,1148.0,794461.4999820888,967298.6875401735
5300,1149.0,794342.6248917542,962985.812635757
5301,1149.0,794373.874829255,962891.8124956787
5302,1149.0,794425.8750533387,962753.1251090094
5303,1149.0,794510.9998830855,962615.3750564232
5304,1149.0,794559.1251149215,962525.8125715107
5305,1149.0,794630.6249719188,962356.8749172613
5306,1149.0,794671.8748894222,962214.3125383407
5307,1150.0,794772.1873528361,967615.6248984262
5308,1150.0,794795.3749705032,967600.3749289289
5309,1150.0,794905.3750785887,967524.0000816733
5310,1151.0,795305.187599171,968019.6250746772
5311,1151.0,795178.6875240877,967466.8125320077
5312,1151.0,795158.3749006689,967395.3750108406
5313,1151.0,795136.374944672,967264.9999435097
5314,1152.0,795386.625100337,974702.312496677
5315,1152.0,794995.8125617541,974038.3748481795
5316,1153.0,794636.1249609217,970895.1875650138
5317,1153.0,794903.375082586,970618.6874618456
5318,1154.0,794933.5000223368,970294.5001180917
5319,1154.0,794950.6249880865,970286.1251348406
5320,1154.0,795220.6251042522,970045.999958925
5321,1155.0,794743.3124105856,968123.6875305921
5322,1155.0,794918.6873879209,968232.6249767616
5323,1155.0,795171.8748736717,968415.9999380931
5324,1155.0,795433.1250073388,968569.4999591783
5325,1156.0,794301.3749742545,960151.1873995066
5326,1156.0,794446.1873486713,960285.9997939244
5327,1156.0,794973.3749425858,960816.625045009
5328,1156.0,796165.4998549223,961993.8749870956
5329,1156.0,796589.1876558363,962427.1251048446
5330,1156.0,796866.0000943355,962675.99993518
5331,1156.0,797506.1251264215,963278.3750427589
5332,1156.0,798292.3748662546,964078.1250836775
5333,1156.0,799059.3126368374,964907.1250660941
5334,1156.0,799511.1250534207,965335.8748647571
5335,1156.0,799746.9999097548,965517.37515793
5336,1156.0,800578.8752145022,966332.5001680925
5337,1156.0,801184.3126519211,966897.1250230968
5338,1157.0,809300.5001596697,973364.1248843446
5339,1157.0,809370.6250194199,973343.3749258444
5340,1157.0,809764.6875515021,973190.4999035075
5341,1158.0,808381.6873647533,973329.1876182631
5342,1159.0,809706.1250045858,972506.8126225919
5343,1160.0,809716.6876475029,972669.3749615103
5344,1160.0,809571.3122820854,972593.6251130104
5345,1160.0,809470.6248194203,972544.4998831749
5346,1160.0,809376.6250074208,972497.6876408458
5347,1161.0,808411.8126325868,973104.5000755116
5348,1161.0,808575.8749685027,973069.0001465082
5349,1162.0,805717.3751080856,974275.8126935065
5350,1162.0,805797.1249485873,974298.3126485124
5351,1162.0,805878.874785088,974322.1249368414
5352,1163.0,806084.6876936704,974009.8749051765
5353,1163.0,806018.3748341687,974059.8124693409
5354,1163.0,805977.3749161698,974100.3123883456
5355,1163.0,805830.6248815879,974259.5000620931
5356,1164.0,808171.875120338,975044.3751327619
5357,1164.0,807947.8749121688,975043.6251342595
5358,1164.0,807801.4998768382,975027.8751657605
5359,1164.0,807798.3748830855,975021.8125138432
5360,1164.0,807743.3749930859,975012.9998674244
5361,1164.0,807584.9999817535,974966.124961175
5362,1164.0,807344.812470004,974873.812481761
5363,1164.0,807153.8125239201,974819.3749265969
5364,1164.0,807048.1250712536,974794.3126407564
5365,1164.0,807014.5001385026,974791.8126457632
5366,1164.0,806896.6250461712,974759.5000463426
5367,1164.0,806816.4998783357,974754.1250570938
5368,1164.0,806757.8126597553,974734.6250960901
5369,1164.0,806672.1875029206,974725.6874499246
5370,1164.0,806577.3123645857,974707.625150092
5371,1164.0,806380.5000941716,974661.9999132603
5372,1164.0,806269.3749883361,974628.812643677
5373,1164.0,806066.3124023378,974535.999837175
5374,1164.0,805959.8749511689,974473.3749624267
5375,1164.0,805785.9999708384,974341.6875617579
5376,1164.0,805731.1250805855,974290.3126645088
5377,1164.0,805591.0000327528,974142.8126314282
5378,1165.0,808491.1251380034,974772.5000203401
5379,1165.0,808469.1875178367,974803.8749575913
5380,1165.0,808374.375043422,974903.5000864267
5381,1165.0,808171.875120338,975044.3751327619
5382,1166.0,809324.3751119189,975523.3751590103
5383,1166.0,808730.1249880865,974984.1249251738
5384,1166.0,808618.3748835027,974902.8124237582
5385,1166.0,808522.3750755042,974811.812605761
5386,1166.0,808509.375101503,974788.3749885932
5387,1166.0,808491.1251380034,974772.5000203401
5388,1166.0,808466.1875238381,974757.8750495911
5389,1166.0,808429.6875968389,974727.6251100898
5390,1166.0,808396.812334504,974687.1875269264
5391,1166.0,808252.8749583364,974549.8751375079
5392,1166.0,807966.1875395887,974255.6250698417
5393,1167.0,809320.1874562539,975441.8749939278
5394,1167.0,809320.1874562539,975441.8749939278
5395,1167.0,809252.874926839,975369.8124740124
5396,1168.0,807688.687438421,971698.8125981763
5397,1168.0,807535.0000817552,971476.8123860136
5398,1169.0,807744.3126552552,971487.0000296757
5399,1169.0,807688.687438421,971698.8125981763
5400,1169.0,807658.5001628362,971812.3750350922
5401,1169.0,807603.8126081713,971972.3123792633
5402,1169.0,807528.6250945032,972172.1249717623
5403,1169.0,807482.6248584203,972257.1248017624
5404,1169.0,807470.6248824224,972303.687372677
5405,1170.0,807147.125201337,971670.3126551732
5406,1170.0,807181.4998045042,971622.8750860095
5407,1170.0,807447.3125930876,971377.374920845
5408,1171.0,803395.3751589209,972340.8749623448
5409,1171.0,803407.6251344196,972318.1873436794
5410,1171.0,803451.0000476688,972194.3125914261
5411,1171.0,803504.3126050867,972003.8126443401
5412,1171.0,803588.125101503,971678.6249745116
5413,1171.0,803679.687582422,971278.8124539256
5414,1172.0,803626.6876884215,970977.6250641793
5415,1172.0,803662.3749530055,970877.1249370947
5416,1172.0,803738.8751280867,970552.8125935942
5417,1173.0,803827.3749510869,971021.3749766797
5418,1173.0,803772.1873974204,971002.3126788437
5419,1173.0,803626.6876884215,970977.6250641793
5420,1173.0,803557.3751630038,970962.1874310076
5421,1174.0,805344.9998685867,970350.6250058413
5422,1174.0,805296.3749658354,970346.6250138432
5423,1174.0,805141.4999475032,970353.6873356774
5424,1174.0,805022.5001855046,970369.8126315102
5425,1174.0,804829.499915339,970414.8125415072
5426,1174.0,804700.8748445027,970460.5001141801
5427,1175.0,805382.0001226701,971121.6251042634
5428,1175.0,805363.3124960028,971099.1248211786
5429,1175.0,805266.81236092,971024.6249701753
5430,1175.0,805203.3124879189,970984.6250501797
5431,1175.0,804929.1250441708,970774.5001423433
5432,1175.0,804848.999876339,970701.1876249239
5433,1175.0,804780.625013087,970622.8751175106
5434,1175.0,804688.8748685047,970531.1876368448
5435,1175.0,804649.1249480024,970484.3750664294
5436,1175.0,804555.1251360029,970367.3749723434
5437,1175.0,804356.4998770878,970147.3750842586
5438,1176.0,808284.8748943359,969603.8125230968
5439,1176.0,808218.3750273362,969595.6248754263
5440,1176.0,808036.8750622533,969585.1248964295
5441,1177.0,808445.8749004193,969416.6249053404
5442,1177.0,808218.0000280887,969404.874928847
5443,1177.0,808161.312477421,969395.3749478459
5444,1177.0,807945.6875805855,969387.6876272634
5445,1178.0,808106.1249237545,969753.874887012
5446,1178.0,808177.687444672,969703.374988012
5447,1178.0,808284.8748943359,969603.8125230968
5448,1178.0,808445.8749004193,969416.6249053404
5449,1179.0,807595.1876254193,969791.1248125136
5450,1179.0,807630.6248905025,969753.3748880103
5451,1179.0,807794.0002199188,969548.1249704286
5452,1179.0,807843.1874575056,969474.8124530092
5453,1179.0,807895.3750171699,969380.8126410097
5454,1179.0,807931.6876085885,969301.6251353398
5455,1180.0,803422.3124410026,969489.3750879243
5456,1180.0,803427.6250944212,969439.8748588413
5457,1181.0,803314.3126570024,969445.6875112578
5458,1181.0,803325.6249703355,969416.1249063462
5459,1181.0,803325.8126340024,969389.3749598414
5460,1181.0,803334.6249523386,969372.3126580119
5461,1181.0,803340.1249413379,969302.3124699295
5462,1182.0,803153.8126499206,969506.0000546798
5463,1183.0,805532.1248224191,967927.6875945106
5464,1183.0,805472.999940671,967993.8124622628
5465,1183.0,805379.8124630041,968114.3125493452
5466,1183.0,805308.374941837,968234.124973759
5467,1183.0,805232.0000945888,968344.0000820905
5468,1184.0,805834.1248745881,968469.4998310953
5469,1184.0,805491.8749029189,968430.812572509
5470,1184.0,805213.1874681711,968418.9999320954
5471,1184.0,805160.124910254,968415.6249388456
5472,1184.0,805041.000148505,968401.1249678433
5473,1184.0,804897.3751076721,968386.812332429
5474,1185.0,803495.8749579191,967989.187471509
5475,1186.0,803697.1248835027,967563.8126660958
5476,1186.0,803610.3123930879,967642.3748449236
5477,1186.0,803453.125043422,967778.8125641793
5478,1186.0,803313.6249943376,967908.374969095
5479,1187.0,805501.8748829216,965183.1251702607
5480,1187.0,805730.125082586,964859.1251620948
5481,1188.0,804014.6249046698,965224.875086762
5482,1188.0,804489.874938421,965235.125066258
5483,1188.0,804696.374853503,965231.8750727624
5484,1188.0,805501.8748829216,965183.1251702607
5485,1188.0,805614.9999847524,965168.8748706803
5486,1188.0,805676.0001908354,965168.999870427
5487,1189.0,805149.8749307543,971439.3124610111
5488,1190.0,807976.624854669,966360.3124484271
5489,1190.0,807726.1873634197,966282.624939762
5490,1190.0,807508.1874713376,966229.3123823404
5491,1191.0,807894.6876825877,965898.687715508
5492,1191.0,807437.3122850023,965665.9998606741
5493,1192.0,807982.374843169,966212.8124153465
5494,1192.0,807894.6876825877,965898.687715508
5495,1192.0,807769.6249405891,965497.9998685941
5496,1192.0,807361.5001006722,964599.3750254288
5497,1192.0,807297.8125640042,964486.687586762
5498,1193.0,807911.8749841712,966070.3123722598
5499,1193.0,807287.6875842549,965787.8126091734
5500,1194.0,807726.1873634197,966282.624939762
5501,1194.0,807626.3125631697,966211.8750812635
5502,1194.0,807466.124891419,966127.8749211803
5503,1195.0,807103.4999605045,966982.812515758
5504,1195.0,807415.624992419,967033.3750786781
5505,1196.0,804632.4999812543,968712.687664926
5506,1196.0,804744.1250860877,968760.3125696778
5507,1196.0,805078.8750727549,968925.3749035969
5508,1196.0,805241.8124109209,969019.8750426769
5509,1196.0,805398.687425252,969091.312563844
5510,1196.0,805584.6250455044,969153.8751027584
5511,1196.0,805799.1876085028,969212.312649928
5512,1197.0,803986.8749601692,968888.3126417622
5513,1197.0,804468.374981422,969056.8126328439
5514,1197.0,804549.3124835864,969094.9998924285
5515,1197.0,804719.6874709204,969148.5001135096
5516,1198.0,804526.8125285879,969458.8748208433
5517,1198.0,803908.3751171716,969169.8124068454
5518,1199.0,804142.6249767542,966485.6251899302
5519,1199.0,804244.875100337,966409.8126775101
5520,1199.0,804339.3749113381,966308.3125524297
5521,1200.0,805773.6873314194,967430.3749408424
5522,1200.0,805933.3750041723,967438.1249253452
5523,1201.0,805849.4998438358,967656.6248164251
5524,1202.0,807140.1248872541,967530.8124040067
5525,1202.0,807178.3748107553,967592.3126090914
5526,1202.0,807289.3749168366,967846.8750920966
5527,1203.0,807565.8126841709,967450.4999005944
5528,1203.0,807708.6873984188,967593.3126070946
5529,1204.0,807701.6874124222,967406.1249893457
5530,1204.0,807910.3126513362,967559.8750099242
5531,1205.0,808731.3749855869,969102.68754109
5532,1205.0,809540.1250085048,970085.3125443459
5533,1206.0,803612.8123880886,972265.6251128465
5534,1206.0,803745.8124501705,972260.8747942597
5535,1206.0,804111.5000390038,972280.1874196753
5536,1207.0,807950.6249066703,973680.3749080077
5537,1207.0,808389.8750124201,973030.9998944253
5538,1208.0,806221.5000840873,975065.1874270961
5539,1208.0,806422.687673837,975131.9999575093
5540,1208.0,806859.6251201704,975217.1247872636
5541,1209.0,806109.8749792539,974333.1249148399
5542,1209.0,806259.3123444207,974158.812599428
5543,1209.0,806309.4999080859,974108.3123723418
5544,1210.0,806332.6875257529,974508.8748914301
5545,1210.0,806484.0002152547,974355.8125335127
5546,1211.0,806868.5001024194,973525.6875533462
5547,1211.0,806895.5000484213,973464.1873482615
5548,1212.0,807056.687390089,973110.5000635087
5549,1212.0,807478.6248664223,973460.6873552576
5550,1213.0,805994.6248816699,971789.8750800937
5551,1213.0,806050.8124333359,971782.0000958443
5552,1213.0,806968.1249031723,971560.1248834282
5553,1214.0,806023.1251527555,971975.87503618
5554,1214.0,806266.6249938384,971977.875032179
5555,1214.0,806353.8751474209,971987.8750121742
5556,1215.0,806203.5001200885,972186.9999420121
5557,1215.0,806346.874833338,972287.8750683442
5558,1216.0,805904.3123982549,972162.687654674
5559,1216.0,806312.1875667535,972461.1250499263
5560,1216.0,806642.6875619218,972727.1875099242
5561,1217.0,806849.6251401715,970484.3124025092
5562,1217.0,806967.3749046698,970358.8749893457
5563,1217.0,807064.3123748377,970268.5001700968
5564,1217.0,807219.0000575855,970160.1250587627
5565,1218.0,807635.8748800047,970823.8750435933
5566,1218.0,807931.9999439195,970552.8749294281
5567,1218.0,808050.3123713359,970451.3751324266
5568,1219.0,806648.6875499189,970415.6875397637
5569,1219.0,807101.1249652542,970644.6250740066
5570,1219.0,807413.1876613386,970775.8124756739
5571,1219.0,807917.6249726713,970967.8124197572
5572,1219.0,808237.624988839,971106.3751347587
5573,1219.0,809095.6875771694,971554.3748949245
5574,1220.0,806246.1873706691,971125.8124318421
5575,1221.0,806304.1249188371,970969.500080429
5576,1222.0,806402.8750494197,970808.8124096766
5577,1222.0,806573.3123725876,970865.3749605939
5578,1223.0,804645.8126186691,976063.6873985901
5579,1223.0,804812.3749495856,976067.187391594
5580,1224.0,804631.3123195879,975717.1874354258
5581,1224.0,804779.3750155866,975733.6250665933
5582,1224.0,804977.3749476708,975768.3749970943
5583,1224.0,805121.1249882542,975809.8125782609
5584,1225.0,805609.6873313375,976161.1248677596
5585,1225.0,805614.8123210855,976151.124887757
5586,1225.0,805631.6249515042,976151.124887757
5587,1225.0,806029.8751392551,976208.125101842
5588,1225.0,806250.8123614192,976253.312347427
5589,1225.0,806576.1873668358,976341.8124985099
5590,1226.0,805865.8124752529,975860.8124762625
5591,1226.0,805908.8750531711,975879.3124392629
5592,1226.0,806057.6250837557,975917.3123632595
5593,1227.0,808623.8125366718,978159.3751363456
5594,1227.0,808828.1251201704,978166.6251218468
5595,1227.0,808938.1249001697,978181.8124274239
5596,1228.0,809490.8747789189,973965.1249946803
5597,1228.0,809656.5001038387,973972.4999799281
5598,1228.0,809781.3751821704,973976.8749711737
5599,1229.0,809697.1250225864,973798.874999091
5600,1230.0,809365.1873662546,973600.8124030903
5601,1230.0,809600.6248875037,973616.8750350103
5602,1231.0,809729.8749570884,973400.500139676
5603,1232.0,810285.8124935031,970003.5000439286
5604,1232.0,809951.1875065863,970108.1251627579
5605,1233.0,806964.6249101721,966272.3749602586
5606,1234.0,806937.874963671,966658.3748444244
5607,1234.0,807202.8124259189,966733.8126856759
5608,1234.0,807386.8750499189,966810.6875319257
5609,1235.0,807152.4998625033,966611.6249379292
5610,1235.0,807230.625034336,966626.1875728443
5611,1235.0,807350.8747938387,966664.125161007
5612,1235.0,807469.87488392,966690.8124435917
5613,1235.0,807788.3749030866,966787.6249140128
5614,1236.0,807563.3750250041,966516.1251289248
5615,1236.0,807648.3748550043,966536.000089176
5616,1236.0,807869.8124042526,966621.6875818446
5617,1237.0,807515.5001207553,966338.5001560971
5618,1237.0,808089.6249567531,966527.6251059249
5619,1238.0,808025.1250857525,963856.1875354275
5620,1238.0,807828.6248225868,963741.1874373406
5621,1238.0,807601.6249485053,963631.6873282567
5622,1238.0,807399.1873612553,963563.187465258
5623,1238.0,807194.0001075864,963500.1875912622
5624,1238.0,807015.1251372546,963422.1250833422
5625,1239.0,808688.3124076724,962434.1250908449
5626,1239.0,808564.1249920055,962354.8125854284
5627,1239.0,808388.8123505041,962264.3124383464
5628,1239.0,808211.812376421,962177.1249486804
5629,1239.0,808072.999990005,962118.3124022633
5630,1239.0,807867.1250736713,962062.6875135079
5631,1239.0,807650.1248515025,961980.1873504296
5632,1240.0,807762.1249555871,961506.3126420081
5633,1240.0,807834.1251396723,961552.624885343
5634,1240.0,807936.6249346696,961631.0000566766
5635,1240.0,808040.5000550039,961707.6249034256
5636,1240.0,808078.812314339,961723.3752000108
5637,1240.0,808168.3124634214,961742.5001617596
5638,1240.0,808270.3749233373,961772.6874373406
5639,1240.0,808329.3751334213,961791.8123990968
5640,1240.0,808397.87499642,961836.1873103455
5641,1240.0,808501.3751175031,961910.8124891743
5642,1240.0,808601.6875809208,961982.1873464286
5643,1240.0,808684.6250790879,962017.1249405965
5644,1240.0,808782.0002124198,962051.9998708442
5645,1241.0,808973.499829419,961793.3123960942
5646,1241.0,808846.8750826716,961717.6248834282
5647,1241.0,808679.6250890866,961634.8123850077
5648,1241.0,808520.0000802539,961560.8125330135
5649,1242.0,808388.8750144206,961733.6251795068
5650,1243.0,807612.3749270029,962686.8749134243
5651,1243.0,807777.1249255873,962815.1249850094
5652,1243.0,808072.6876546703,963014.1249150932
5653,1244.0,804149.8749622554,964705.6874768436
5654,1244.0,804206.3748492524,964605.1250139251
5655,1244.0,804305.6249788366,964387.1251218468
5656,1245.0,804008.1249176711,964459.6249768436
5657,1245.0,804062.1874735877,964365.3125014231
5658,1246.0,803247.4997985028,964130.8126423433
5659,1246.0,803399.6874862537,964174.124891676
5660,1247.0,804691.6248630024,970929.499832347
5661,1247.0,804542.6874968372,970755.3125166744
5662,1247.0,804390.8124725036,970508.3126825914
5663,1247.0,804114.8123683371,970174.8123653457
5664,1247.0,803837.9999298379,969831.1250605956
5665,1248.0,806871.8750956692,973334.1876082569
5666,1248.0,806628.3749265037,973115.8127169237
5667,1248.0,806347.8751594201,972819.187654011
5668,1248.0,806121.1876206696,972584.5001312569
5669,1248.0,805882.12510667,972325.1249938458
5670,1248.0,805709.1874604188,972106.8751022592
5671,1248.0,805498.8748889193,971884.6248905957
5672,1248.0,805256.0000465885,971575.8751800135
5673,1249.0,802902.0001614206,972718.8125266731
5674,1249.0,802885.8748655878,972724.3748515099
5675,1249.0,802781.3750745878,972760.8751065955
5676,1249.0,802704.624900002,972795.1873739287
5677,1250.0,802540.812563587,970665.0000332594
5678,1250.0,802582.3748164214,970435.8124995083
5679,1250.0,802647.0000152551,970212.1249547601
5680,1251.0,803516.1249174215,972419.8751324266
5681,1251.0,803475.1876633391,972389.3751934245
5682,1251.0,803395.3751589209,972340.8749623448
5683,1251.0,803179.9999335036,972219.3125414252
5684,1252.0,803228.374836754,972892.37484359
5685,1252.0,803187.874917753,972910.6251351759
5686,1252.0,803113.0000675023,972931.1250941753
5687,1252.0,803037.1875550859,972971.1250141785
5688,1253.0,803132.1250292547,969143.9997944236
5689,1253.0,803226.812503919,969203.6250032634
5690,1253.0,803351.4999185875,969264.812544927
5691,1253.0,803458.6876963377,969322.8124289289
5692,1253.0,803520.874907922,969349.6250393465
5693,1254.0,802992.1873170026,968577.4999431744
5694,1255.0,803098.1250972524,964514.3125315085
5695,1255.0,803310.1250013374,964571.6250809282
5696,1256.0,803124.1873810887,964254.6250587627
5697,1257.0,803431.3750869222,969283.812506929
5698,1257.0,803270.1874171719,969094.9998924285
5699,1257.0,803113.6250662543,968897.3749595955
5700,1257.0,802886.9998633377,968608.1875458434
5701,1257.0,802734.9998392537,968439.3748913407
5702,1257.0,802570.875167504,968265.8749102578
5703,1258.0,802424.5001321696,981925.1248226762
5704,1258.0,801671.9999967553,981806.6250596792
5705,1259.0,801892.3748840876,984228.8748083413
5706,1259.0,801892.6248835884,984214.1875017583
5707,1259.0,801928.1874765046,984134.624996841
5708,1259.0,801961.0000749193,984022.374893263
5709,1259.0,802001.999992922,983909.1247916743
5710,1259.0,802092.1251407526,983622.3750370964
5711,1259.0,802183.8126214221,983342.8126040921
5712,1259.0,802196.3125964217,983283.3750589266
5713,1259.0,802249.1874906719,983089.625118345
5714,1260.0,801734.6248715036,979507.8124000952
5715,1260.0,801847.3123101704,979709.874988094
5716,1260.0,801847.3123101704,979709.874988094
5717,1260.0,802080.1248366721,980170.8123864233
5718,1261.0,801821.8750250861,982169.8123254254
5719,1261.0,801999.8749971688,982169.8749893457
5720,1262.0,800045.6249686703,981524.8126311749
5721,1262.0,800042.312639337,981503.3123460934
5722,1262.0,800037.3126493357,981483.3123860955
5723,1262.0,799979.1251016706,981357.4999736771
5724,1262.0,799788.8751540855,980997.6250372604
5725,1263.0,801223.9999085031,982341.9999731779
5726,1263.0,801087.8748526722,982228.8125355095
5727,1263.0,800479.8124205023,981836.1873365119
5728,1263.0,800411.3125575036,981780.8124472573
5729,1263.0,800122.3124793358,981583.3751780912
5730,1263.0,800045.6249686703,981524.8126311749
5731,1263.0,799738.1249275021,981311.0000666752
5732,1263.0,799574.3125910871,981207.3126100078
5733,1264.0,801521.3123060055,980900.312567845
5734,1264.0,801497.1250184216,980976.8750787601
5735,1264.0,801461.8124250025,981089.6251813471
5736,1264.0,801461.8124250025,981089.6251813471
5737,1264.0,801393.499897588,981284.8751189262
5738,1265.0,801564.37488392,982220.3125525117
5739,1265.0,801315.3750538379,981485.8123810962
5740,1265.0,801136.3750837557,980949.3751337603
5741,1265.0,801113.3124658354,980902.8125628456
5742,1265.0,800928.3748435862,980429.1875258461
5743,1265.0,800878.9999423362,980289.1248138398
5744,1265.0,800782.6874709204,980047.1249697581
5745,1265.0,800782.6874709204,980047.1249697581
5746,1265.0,800736.9998982549,979935.6251927614
5747,1266.0,800069.124921672,982882.9998754263
5748,1266.0,800094.0002000034,982832.8749756739
5749,1266.0,800170.3750472553,982544.874895513
5750,1266.0,800221.3749452531,982323.3750104234
5751,1267.0,800454.8751344196,982274.8124435097
5752,1267.0,800235.8749162555,982259.3124745116
5753,1267.0,800030.8123342544,982227.1248748451
5754,1267.0,799896.6249385886,982219.3125545084
5755,1267.0,799552.9999696724,982165.1876627579
5756,1268.0,799657.6874243356,982207.9999130964
5757,1268.0,799588.99989767,982427.8124655932
5758,1268.0,799530.3123510033,982586.3751405925
5759,1268.0,799488.1250994205,982658.8126597628
5760,1269.0,802196.3125964217,983283.3750589266
5761,1269.0,802003.8749891706,983301.8123580068
5762,1270.0,802090.6248156689,983627.3123631775
5763,1271.0,801960.6250756718,985001.8125669286
5764,1271.0,801999.1249986701,984893.812454842
5765,1271.0,802040.3749161698,984727.3124597594
5766,1271.0,802085.3124903366,984533.9998542592
5767,1272.0,802274.3124404214,984398.6251250133
5768,1272.0,802190.4999440052,984397.0001282617
5769,1272.0,802108.3124443367,984395.1874678433
5770,1273.0,799310.6247982532,987206.6874222606
5771,1273.0,799226.3749667555,987345.1874733418
5772,1274.0,799418.3749108389,987488.1875154302
5773,1274.0,799317.375112839,987495.9998357594
5774,1274.0,799265.3125529215,987507.6251405925
5775,1274.0,799130.3748306707,987520.812450178
5776,1275.0,801176.0000045039,987749.8123202622
5777,1276.0,801051.8749246709,987494.8748380095
5778,1276.0,800811.6250770874,987466.9998937622
5779,1277.0,802204.3125804216,988516.8124266788
5780,1277.0,802080.62483567,988492.8748105094
5781,1278.0,802139.625045754,988659.1248060912
5782,1278.0,802051.812557336,988639.0001744255
5783,1278.0,801912.1875085048,988577.3749695942
5784,1279.0,802216.1248927526,988330.3751355112
5785,1279.0,802194.3126004189,988333.8751285076
5786,1279.0,802088.6248196699,988396.6873388439
5787,1279.0,802026.124944672,988441.6875769272
5788,1279.0,801988.3123562522,988463.8125326782
5789,1279.0,801922.1874885038,988504.8124506772
5790,1279.0,801854.624959588,988544.3126997575
5791,1279.0,801799.812405169,988574.6249750927
5792,1280.0,799607.6875243373,989530.3750320971
5793,1280.0,799739.6249245033,989610.1248725951
5794,1280.0,799903.874924086,989691.0000389293
5795,1281.0,798719.1876609214,988251.3126295954
5796,1281.0,798792.6875139214,988278.1249119267
5797,1281.0,799047.1249971688,988344.3124435917
5798,1281.0,799348.5000505857,988404.4999872595
5799,1281.0,799566.4999426715,988433.8749285117
5800,1282.0,798924.499914337,988056.3126915097
5801,1282.0,798979.6251321696,988079.3123174235
5802,1282.0,799568.1249394193,988241.3749854267
5803,1283.0,798685.6250640042,987817.312513344
5804,1283.0,799110.6248701699,987957.31256143
5805,1284.0,795786.6249565035,983378.9998676777
5806,1284.0,795908.3750410862,983379.3125310913
5807,1284.0,796442.374957338,983422.3124450967
5808,1284.0,797112.624929171,983463.1876914278
5809,1284.0,797773.8749190047,983528.6875604242
5810,1284.0,798440.6248978376,983636.3126732633
5811,1285.0,799638.1251275055,983998.3126054257
5812,1286.0,799299.6874841712,983824.9999599233
5813,1286.0,800720.1249320023,984090.5000850931
5814,1287.0,800329.3123934194,980840.8123587593
5815,1287.0,800566.8749104217,980887.6249291748
5816,1288.0,797806.8125171699,980773.0001584291
5817,1288.0,797920.1249545887,980786.3124677613
5818,1288.0,798450.6248778366,980879.8126088455
5819,1288.0,798779.1252050884,980947.1874740943
5820,1289.0,801885.3748980872,980003.8127204254
5821,1289.0,801773.3751220889,980332.3123915121
5822,1289.0,801673.9999927543,980592.6875269264
5823,1289.0,801613.6251135021,980719.9999363422
5824,1290.0,801097.4998334199,981548.1249205098
5825,1291.0,802099.3124623373,981426.8748349249
5826,1291.0,802090.0001450032,981114.1251323447
5827,1292.0,801055.1875820868,982421.3751425073
5828,1292.0,800997.62503317,982675.3126267567
5829,1292.0,800892.999914337,983034.6875641793
5830,1292.0,800853.8126567528,983137.8750218451
5831,1293.0,801271.8751408383,984118.5000290945
5832,1293.0,801299.1874221712,984099.3124034256
